Código;Descripción;Precio;Subrubro;Stock;Marca;Rubro
BC361;BOBINA SECA ENCENDIDO DIS COMPETICION;$ 37833,72;BOBINAS DE ENCEND. COMPETICION;7;FERRAZZI;BOBINAS
BA360;BOBINA SECA ENCENDIDO ELECTRONICO COMPETICION;$ 80624,97;BOBINAS DE ENCEND. COMPETICION;13;FERRAZZI;BOBINAS
FI70071;BOBINA TIPO BOTELLA 12V ENCENDIDO A PLATINO;$ 28063,13;BOBINAS DE ENCENDIDO;35;FISPA;BOBINAS
FI70072;BOBINA TIPO BOTELLA 12V ENCENDIDO A PLATINO CON RESISTOR EXTERNO;$ 27912,06;BOBINAS DE ENCENDIDO;19;FISPA;BOBINAS
FI70073;BOBINA TIPO BOTELLA 12V ENCENDIDO A PLATINO PARA GNC;$ 29124,33;BOBINAS DE ENCENDIDO;31;FISPA;BOBINAS
FI70075;BOBINA TIPO BOTELLA ENCENDIDO ELECTRÓNICO;$ 27738,70;BOBINAS DE ENCENDIDO;0;FISPA;BOBINAS
FI70076;BOBINA TIPO BOTELLA VW GOL SENDA PIN;$ 30108,76;BOBINAS DE ENCENDIDO;10;FISPA;BOBINAS
RGU0021;BOBINA UNIVERSAL 12 V.;$ 31135,44;BOBINAS DE ENCENDIDO;16;REGITAR;BOBINAS
RGU0162;BOBINA UNIVERSAL 12V ENCENDIDO ELECTRONICO;$ 31135,44;BOBINAS DE ENCENDIDO;15;REGITAR;BOBINAS
RGU0025;BOBINA UNIVERSAL 12V PARA GNC;$ 31219,90;BOBINAS DE ENCENDIDO;-2;REGITAR;BOBINAS
BP004;BOCHA DE PALANCA DE CAMBIO ALUMINIO;$ 20471,90;BOCHA PALANCA DE CAMBIOS;7;OREGON;BOCHAS PALANCA DE CAMBIOS
FI64021;BOMBA COMB. CHEVROLET S10 CON KIT REF ORIG 2536992;$ 44943,01;BOMBA COMBUSTIBLE ELECTRICA;5;FISPA;BOMBAS
FI64034;BOMBA COMB. RANGER 2,3 16V 4,5 BAR;$ 43950,68;BOMBA COMBUSTIBLE ELECTRICA;4;FISPA;BOMBAS
FI20910M;BOMBA COMBUSTIBLE 6 BARES APTA METHANOL;$ 146126,72;BOMBA COMBUSTIBLE ELECTRICA;2;FISPA;BOMBAS
FI64048;BOMBA COMBUSTIBLE CHEVROLET S10 BLAZER 0.8 BAR MOTOR 4.3 AC DELCO 6443109 / 1272-1;$ 60451,71;BOMBA COMBUSTIBLE ELECTRICA;0;FISPA;BOMBAS
FI20027;BOMBA COMBUSTIBLE CORSA/ASTRA//VECTRA 3.8 BAR;$ 76880,73;BOMBA COMBUSTIBLE ELECTRICA;1;FISPA;BOMBAS
FI20070;BOMBA COMBUSTIBLE EXTERNA P405/R21/VECTRA 3 BAR;$ 75959,19;BOMBA COMBUSTIBLE ELECTRICA;3;FISPA;BOMBAS
FI64047;BOMBA COMBUSTIBLE FIAT 500 RENAULT CLIO/KANGOO/MEGANE 3 BAR 150 L/H;$ 34525,35;BOMBA COMBUSTIBLE ELECTRICA;10;FISPA;BOMBAS
FI64008;BOMBA COMBUSTIBLE FORD RANGER 3.0 COMMON RAIL 3 BAR;$ 58470,71;BOMBA COMBUSTIBLE ELECTRICA;16;FISPA;BOMBAS
LWPN018;BOMBA DE AGUA CHEVROLET ASTRA VECTRA 1.8 2.0 8V  1334054 9120117;$ 37148,38;BOMBAS DE AGUA;12;LUCAS;BOMBAS DE AGUA
LWPN019;BOMBA DE AGUA CHEVROLET ASTRA VECTRA 2.0 2.4 16V 1334041 50 53;$ 38676,55;BOMBAS DE AGUA;3;LUCAS;BOMBAS DE AGUA
LWPN020;BOMBA DE AGUA CHEVROLET CLASSIC AGILE ONIX PRISMA 1.4 8V;$ 32720,11;BOMBAS DE AGUA;11;LUCAS;BOMBAS DE AGUA
LWPN017;BOMBA DE AGUA CHEVROLET CORSA 1.0 1.6 8V 1334010 25 65 98;$ 32651,76;BOMBAS DE AGUA;25;LUCAS;BOMBAS DE AGUA
LWPN021;BOMBA DE AGUA CHEVROLET CORSA MERIVA FIAT PALIO SIENA PUNTO 1.8 8V;$ 33110,70;BOMBAS DE AGUA;21;LUCAS;BOMBAS DE AGUA
LWPN022;BOMBA DE AGUA CHEVROLET CRUZE TRACKER 1.8 SONIC 1.6;$ 46240,49;BOMBAS DE AGUA;5;LUCAS;BOMBAS DE AGUA
LWPN013;BOMBA DE AGUA CHEVROLET S10 FORD RANGER MERCEDES SPRINTER MAXION 2.5;$ 45336,04;BOMBAS DE AGUA;6;LUCAS;BOMBAS DE AGUA
LWPN011;BOMBA DE AGUA CITROEN C3 PEUGEOT 208 MOTOR TU4 1.5 8V;$ 42682,49;BOMBAS DE AGUA;4;LUCAS;BOMBAS DE AGUA
LWPN010;BOMBA DE AGUA CITROEN C4 XSARA PEUGEOT 206 307 308 408;$ 69510,86;BOMBAS DE AGUA;3;LUCAS;BOMBAS DE AGUA
LWPN030;BOMBA DE AGUA FIAT 500 PALIO SIENA UNO MOTOR FIRE EVO 55218802 55221397 55228167;$ 33144,87;BOMBAS DE AGUA;9;LUCAS;BOMBAS DE AGUA
LWPN086;BOMBA DE AGUA FIAT DUNA UNO FIORINO MOTOR TIPO 1.4 1.6;$ 48991,68;BOMBAS DE AGUA;31;LUCAS;BOMBAS DE AGUA
LWPN029;BOMBA DE AGUA FIAT PALIO SIENA PUNTO STRADA FIORINO MOTOR FIRE 46520401 55184081;$ 32413,75;BOMBAS DE AGUA;10;LUCAS;BOMBAS DE AGUA
LWPN033;BOMBA DE AGUA FORD ESCORT ORION GALAXY VW POLO SAVEIRO MOTOR AUDI;$ 34846,36;BOMBAS DE AGUA;8;LUCAS;BOMBAS DE AGUA
LWPN015;BOMBA DE AGUA FORD FIESTA ECOSPORT FOCUS KA MOTOR ROCAM 1.0 1.6 8V;$ 37896,60;BOMBAS DE AGUA;6;LUCAS;BOMBAS DE AGUA
LWPN016;BOMBA DE AGUA FORD FIESTA ECOSPORT FOCUS MOTOR SIGMA 1.6 16V;$ 49477,47;BOMBAS DE AGUA;5;LUCAS;BOMBAS DE AGUA
LWPN014;BOMBA DE AGUA FORD RANGER 3.0 TURBODIESEL POWER STROKE;$ 96661,46;BOMBAS DE AGUA;6;LUCAS;BOMBAS DE AGUA
LWPN007;BOMBA DE AGUA PEUGEOT PARTNER 206 CITROEN C3 BERLINGO FIAT QUBO TU3JP;$ 31198,05;BOMBAS DE AGUA;6;LUCAS;BOMBAS DE AGUA
LWPN006;BOMBA DE AGUA PEUGEOT207 208 307 308 C3 C4 1.6 16V TU5JP4;$ 38331,12;BOMBAS DE AGUA;3;LUCAS;BOMBAS DE AGUA
LWPN027;BOMBA DE AGUA RENAULT CLIO MIO 1.2 16V;$ 47954,18;BOMBAS DE AGUA;5;LUCAS;BOMBAS DE AGUA
LWPN028;BOMBA DE AGUA RENAULT KANGOO MEGANE LOGAN 1.6 NRO ORIG 21010130 2R;$ 61560,00;BOMBAS DE AGUA;30;LUCAS;BOMBAS DE AGUA
LWPN026;BOMBA DE AGUA RENAULT MEGANE LAGUNA SCENIC DUSTER CAPTUR 2.0 F4R;$ 50355,07;BOMBAS DE AGUA;4;LUCAS;BOMBAS DE AGUA
LWPN024;BOMBA DE AGUA RENAULT MEGANE SCENIC 1.9 DTI 2.0 F4R 1.9 F8Q;$ 72003,29;BOMBAS DE AGUA;9;LUCAS;BOMBAS DE AGUA
LWPN023;BOMBA DE AGUA RENAULT MEGANE SCENIC KANGOO 1.6 8V K7M;$ 53798,32;BOMBAS DE AGUA;15;LUCAS;BOMBAS DE AGUA
LWPN004;BOMBA DE AGUA VW AMAROK 2.0 TD BTD;$ 50319,67;BOMBAS DE AGUA;15;LUCAS;BOMBAS DE AGUA
LWPN046;BOMBA DE AGUA VW FOX SURAN GOL TREND 1.6 16V VW UP 1.0;$ 48970,93;BOMBAS DE AGUA;19;LUCAS;BOMBAS DE AGUA
LWPN002;BOMBA DE AGUA VW FOX SURAN GOL TREND VOYAGE 030121005N NV NX T TV TX;$ 38006,45;BOMBAS DE AGUA;12;LUCAS;BOMBAS DE AGUA
LWPN001;BOMBA DE AGUA VW GOL POLO SENDA ESCORT GALAXI MOTOR AUDI;$ 38588,67;BOMBAS DE AGUA;5;LUCAS;BOMBAS DE AGUA
LWPN003;BOMBA DE AGUA VW GOLF BORA PASSAT NEW BEETLE SHARAM 1.8T 06A121011C E F G H L LV;$ 35127,10;BOMBAS DE AGUA;5;LUCAS;BOMBAS DE AGUA
FI20910;BOMBA DE COMBUSTIBLE FORD ORION/ESCORT/MERCEDES/AUDI 6 BAR;$ 86668,57;BOMBA COMBUSTIBLE ELECTRICA;3;FISPA;BOMBAS
FI64074;BOMBA DE COMBUSTIBLE NISSAN MARCH VERSA SENTRA 170409AB0A;$ 50110,95;BOMBA COMBUSTIBLE ELECTRICA;6;FISPA;BOMBAS
FI64031;BOMBA DE COMBUSTIBLE RENAULT LOGAN SANDERO SYMBOL 1.6 16V K4M;$ 39518,75;BOMBA COMBUSTIBLE ELECTRICA;1;FISPA;BOMBAS
FI20014;BOMBA ELECTRICA  PICO VERDE 3 BAR FIAT/FORD/PEUGEOT/V;$ 29929,86;BOMBA COMBUSTIBLE ELECTRICA;5;FISPA;BOMBAS
FI64013;BOMBA ELECTRICA 3,5 BAR CHEVR. FORD RENAULT MARELLI 220;$ 37133,73;BOMBA COMBUSTIBLE ELECTRICA;4;FISPA;BOMBAS
FI64042;BOMBA ELECTRICA 4 BAR FIAT JTD/PEUGEOT HDI;$ 123608,23;BOMBA COMBUSTIBLE ELECTRICA;1;FISPA;BOMBAS
FI20084;BOMBA ELECTRICA P/CARBURADOR E8012S;$ 47725,93;BOMBA COMBUSTIBLE ELECTRICA;4;FISPA;BOMBAS
FI20000;BOMBA ELECTRICA POLO GOLF 4 BAR;$ 44988,17;BOMBA COMBUSTIBLE ELECTRICA;4;FISPA;BOMBAS
FI20408;BOMBA NAFTA MULTIP. 3BAR TIPO BOSCH FIAT/RENAULT/GM/VW;$ 22915,19;BOMBA COMBUSTIBLE ELECTRICA;39;FISPA;BOMBAS
RGUG100;BOMBA PERITA CEBADOR MANUAL UNIVERSAL DIESEL PICO RECTO RECTO 8MM DIAMETRO;$ 10716,33;ACCESORIOS BOMBAS;60;REGITAR;BOMBAS
RC12LYC;BUJIA ENCENDIDO CHAMPION JEEP CHEROKEE GRAND CHEROKEE WRANGLER 4.0;$ 3944,03;BUJIAS DE ENCENDIDO COBRE;24;CHAMPION;BUJIAS
LSPKR6E;BUJIA ENCENDIDO FIAT PALIO SIENA FIRE RENAULT MEGANE LOGAN ROSCA 16MM;$ 3199,71;BUJIAS DE ENCENDIDO COBRE;378;LUCAS;BUJIAS
LSP5PR03;BUJIA ENCENDIDO RENAULT 19 FIAT DUNA UNO PEUGEOT 504 TUERCA 21MM;$ 3026,35;BUJIAS DE ENCENDIDO COBRE;328;LUCAS;BUJIAS
SR6CC;BUJIA FERRAZZI COBRE CORSA FIAT 1.8 RENAULT F3R F3P  BPR6ES;$ 3301,46;BUJIAS DE ENCENDIDO COBRE;3446;FERRAZZI;BUJIAS
PR7CC;BUJIA FERRAZZI COBRE FIAT ARGO CRONOS FIRE EVO TORO JEEP RENEGADE 1.8;$ 5579,83;BUJIAS DE ENCENDIDO COBRE;172;FERRAZZI;BUJIAS
HR5CC;BUJIA FERRAZZI COBRE FORD FALCON F100 AP5FS;$ 4126,82;BUJIAS DE ENCENDIDO COBRE;429;FERRAZZI;BUJIAS
FR6CC;BUJIA FERRAZZI COBRE FORD ZETEC ROCAM TR6B-10;$ 3639,86;BUJIAS DE ENCENDIDO COBRE;388;FERRAZZI;BUJIAS
NR8CC;BUJIA FERRAZZI COBRE HONDA YAMAHA KAWA 125 150 250 CPR8EA CPR8EB-9 CPR8EA-9;$ 3631,61;BUJIAS DE ENCENDIDO COBRE;256;FERRAZZI;BUJIAS
QR8CC;BUJIA FERRAZZI COBRE MOTOS CORVEN GILERA MONDIAL 125 150CC D8EA DR8EA DR8EB;$ 3136,38;BUJIAS DE ENCENDIDO COBRE;293;FERRAZZI;BUJIAS
MR7CC;BUJIA FERRAZZI COBRE MOTOS HONDA YAMAHA MOTOMEL 70 80 90 100 CC CR7HS C7HSA CR7HSA;$ 3053,86;BUJIAS DE ENCENDIDO COBRE;130;FERRAZZI;BUJIAS
XR5CC;BUJIA FERRAZZI COBRE PEUGEOT CITROEN 2.0 16V LFR5B;$ 3631,61;BUJIAS DE ENCENDIDO COBRE;185;FERRAZZI;BUJIAS
AR7CC;BUJIA FERRAZZI COBRE RENAULT CLIO 1.2  LZKAR7A;$ 6165,49;BUJIAS DE ENCENDIDO COBRE;237;FERRAZZI;BUJIAS
RR5CC;BUJIA FERRAZZI COBRE RENAULT FIAT 600 TORINO RENAULT 4    BP5HS;$ 3301,46;BUJIAS DE ENCENDIDO COBRE;448;FERRAZZI;BUJIAS
SR5CC;BUJIA FERRAZZI COBRE RENAULT FIAT VW ROSCA LARGA BPR5ES;$ 3301,46;BUJIAS DE ENCENDIDO COBRE;1088;FERRAZZI;BUJIAS
ER5CC;BUJIA FERRAZZI COBRE TAUNUS FORD ECONOMAX RENAULT 18 FUEGO 2000;$ 3417,02;BUJIAS DE ENCENDIDO COBRE;304;FERRAZZI;BUJIAS
ZR6CC;BUJIA FERRAZZI COBRE VW BORA RENAULT 2.0 PEUGEOT FIAT CHEVROLET BKR6E;$ 3384,01;BUJIAS DE ENCENDIDO COBRE;1240;FERRAZZI;BUJIAS
SR6IP;BUJIA FERRAZZI IRIDIUM PLATINO CHEVROLET CORSA;$ 16587,20;BUJIAS DE ENCENDIDO IRIDIO PLATINO;8;FERRAZZI;BUJIAS
RR5IP;BUJIA FERRAZZI IRIDIUM PLATINO FIAT 600 CITROEN 3CV R12 TORINO ROSCA CORTA;$ 16587,20;BUJIAS DE ENCENDIDO IRIDIO PLATINO;15;FERRAZZI;BUJIAS
ZR5IP;BUJIA FERRAZZI IRIDIUM PLATINO FIAT FIRE RENAULT K7M VW AUDI;$ 16587,20;BUJIAS DE ENCENDIDO IRIDIO PLATINO;-8;FERRAZZI;BUJIAS
SR5IP;BUJIA FERRAZZI IRIDIUM PLATINO FIAT PEUGEOT RENAULT CHEVROLET ROSCA LARGA;$ 16587,20;BUJIAS DE ENCENDIDO IRIDIO PLATINO;-10;FERRAZZI;BUJIAS
HR5IP;BUJIA FERRAZZI IRIDIUM PLATINO FORD FALCON F100 ROSCA CORTA ANCHA;$ 18660,59;BUJIAS DE ENCENDIDO IRIDIO PLATINO;-56;FERRAZZI;BUJIAS
FR6IP;BUJIA FERRAZZI IRIDIUM PLATINO FORD MOTOR SIGMA ZETEC ROCAM;$ 17001,88;BUJIAS DE ENCENDIDO IRIDIO PLATINO;11;FERRAZZI;BUJIAS
MR7IP;BUJIA FERRAZZI IRIDIUM PLATINO MOTOS VARIAS - C7HSA CR7HIX CR7HSA;$ 15757,85;BUJIAS DE ENCENDIDO IRIDIO PLATINO;32;FERRAZZI;BUJIAS
QR8IP;BUJIA FERRAZZI IRIDIUM PLATINO MOTOS VARIAS - D8EA DR8EA DR8EB DR8EIX;$ 15757,85;BUJIAS DE ENCENDIDO IRIDIO PLATINO;24;FERRAZZI;BUJIAS
NR8IP;BUJIA FERRAZZI IRIDIUM PLATINO MOTOS VARIAS CPR8EA-9 CPR8EB-9 CPR8EAIX-9;$ 17416,54;BUJIAS DE ENCENDIDO IRIDIO PLATINO;27;FERRAZZI;BUJIAS
XR5IP;BUJIA FERRAZZI IRIDIUM PLATINO PEUGEOT 206 307 CITROEN C3 1.6 16V;$ 17001,87;BUJIAS DE ENCENDIDO IRIDIO PLATINO;12;FERRAZZI;BUJIAS
ZR6IP;BUJIA FERRAZZI IRIDIUM PLATINO PEUGEOT 206 8V FIAT MOTOR TORQ RENAULT 1.6 16V K4M;$ 16587,20;BUJIAS DE ENCENDIDO IRIDIO PLATINO;10;FERRAZZI;BUJIAS
ER5IP;BUJIA FERRAZZI IRIDIUM PLATINO R18 2000 FORD TAUNUS FORD MAX ECONO;$ 16587,20;BUJIAS DE ENCENDIDO IRIDIO PLATINO;36;FERRAZZI;BUJIAS
AR7IP;BUJIA FERRAZZI IRIDIUM PLATINO RENAULT CLIO MIO 1.2 D4F FLUENCE 2.0;$ 19489,96;BUJIAS DE ENCENDIDO IRIDIO PLATINO;15;FERRAZZI;BUJIAS
ZR8IP;BUJIA FERRAZZI IRIDIUM PLATINO VW VENTO 2.0 EQUIV. BCPR7ES BKR7EIX BKUR7ET;$ 16587,20;BUJIAS DE ENCENDIDO IRIDIO PLATINO;-8;FERRAZZI;BUJIAS
LSPR7B10;BUJIA LUCAS FIAT ARGO CRONOS TORO JEEP RENEGADE 1.8 FIAT UNO PALIO 1.4 FIRE EVO;$ 6663,18;BUJIAS DE ENCENDIDO COBRE;168;LUCAS;BUJIAS
LSPMAR8K-9S;BUJIA LUCAS FIAT CRONOS ARGO MOTOR FIREFLY 1.3;$ 9763,83;BUJIAS DE ENCENDIDO COBRE;156;LUCAS;BUJIAS
LSPKUR5ETC-10;BUJIA LUCAS VW GOL TREND FOX SURAN GOLF 1.6 BORA 2.0 3 ELECTRODOS;$ 3650,45;BUJIAS DE ENCENDIDO COBRE;160;LUCAS;BUJIAS
BPR6EY;BUJIA NGK FIAT PEUGEOT RENAULT TUERCA 21MM;$ 4151,16;BUJIAS DE ENCENDIDO COBRE;16;NGK;BUJIAS
BKR6E;BUJIA NGK VW GOL TREND FOX SURAN TUERCA 16MM;$ 5081,48;BUJIAS DE ENCENDIDO COBRE;536;NGK;BUJIAS
LEIGG008;BUJIA PRECALENTAMIENTO CHEVROLET CORSA COMBO 1.7 DIESEL (0250202087);$ 11075,17;BUJIAS DE PRECALENTAMIENTO;32;LUCAS;BUJIAS
LEIGG001;BUJIA PRECALENTAMIENTO FIAT DUCATO 2.5 FORD FIESTA ESCORT 1.8D ENDURA;$ 7283,56;BUJIAS DE PRECALENTAMIENTO;40;LUCAS;BUJIAS
LEIGG016;BUJIA PRECALENTAMIENTO FIAT DUCATO BOXER JUMPER MASTER 2.8 (0250202002);$ 10811,42;BUJIAS DE PRECALENTAMIENTO;20;LUCAS;BUJIAS
LEIGG006;BUJIA PRECALENTAMIENTO FIAT PALIO SIENA STRADA FIORINO 1.7 DIESEL;$ 5646,55;BUJIAS DE PRECALENTAMIENTO;100;LUCAS;BUJIAS
LEIGG029;BUJIA PRECALENTAMIENTO FIAT TORO JEEP RENEGADE 2.0 MULTIJET 0250403011;$ 11601,44;BUJIAS DE PRECALENTAMIENTO;20;LUCAS;BUJIAS
LEIGG007;BUJIA PRECALENTAMIENTO FORD ESCORT FIESTA MONDEO 1.8D (0250201049);$ 7283,56;BUJIAS DE PRECALENTAMIENTO;28;LUCAS;BUJIAS
LEIGG028;BUJIA PRECALENTAMIENTO FORD FIESTA 1.4 TDCI CITROEN C3 1.4 HDI (0250204001);$ 11337,69;BUJIAS DE PRECALENTAMIENTO;20;LUCAS;BUJIAS
LEIGG031;BUJIA PRECALENTAMIENTO FORD RANGER 2.2 3.2 PUMA TDCI (0250203018);$ 12392,70;BUJIAS DE PRECALENTAMIENTO;20;LUCAS;BUJIAS
LEIGG027;BUJIA PRECALENTAMIENTO PEUGEOT 307 CITROEN C4 2.0 HDI (0250202032);$ 12130,19;BUJIAS DE PRECALENTAMIENTO;28;LUCAS;BUJIAS
LEIGG002;BUJIA PRECALENTAMIENTO PEUGEOT 405 PARTNER CITROEN XSARA BERLINGO 1.9 DW8;$ 10620,72;BUJIAS DE PRECALENTAMIENTO;44;LUCAS;BUJIAS
LEIGG005;BUJIA PRECALENTAMIENTO RENAULT CLIO KANGOO TRAFIC 1.9D F8Q;$ 9228,90;BUJIAS DE PRECALENTAMIENTO;60;LUCAS;BUJIAS
LEIGG011;BUJIA PRECALENTAMIENTO RENAULT EXPRESS CLIO 1.9 F8Q (0250202024);$ 7938,61;BUJIAS DE PRECALENTAMIENTO;50;LUCAS;BUJIAS
LEIGG009;BUJIA PRECALENTAMIENTO RENAULT KANGOO 1.9D (0250202129);$ 10282,67;BUJIAS DE PRECALENTAMIENTO;48;LUCAS;BUJIAS
LEIGG003;BUJIA PRECALENTAMIENTO RENAULT LOGAN CLIO KANGOO 1.5 DCI K9K;$ 10811,42;BUJIAS DE PRECALENTAMIENTO;36;LUCAS;BUJIAS
LEIGG032;BUJIA PRECALENTAMIENTO RENAULT MASTER 2.3 DCI;$ 17666,53;BUJIAS DE PRECALENTAMIENTO;20;LUCAS;BUJIAS
LEIGG030;BUJIA PRECALENTAMIENTO RENAULT MEGANE 1.9 DCI KANGOO 1.5 DCI 7701069730;$ 10282,67;BUJIAS DE PRECALENTAMIENTO;32;LUCAS;BUJIAS
LEIGG035;BUJIA PRECALENTAMIENTO VW AMAROK 2.0 TDI;$ 8701,39;BUJIAS DE PRECALENTAMIENTO;20;LUCAS;BUJIAS
LEIGG004;BUJIA PRECALENTAMIENTO VW GOL POLO SAVEIRO 1.6 1.9 DIESEL;$ 6709,00;BUJIAS DE PRECALENTAMIENTO;92;LUCAS;BUJIAS
SR8IP;BUJIAS FERRAZZI IRIDIUM PLATINO ROSCA LARGA FRIA GRADO 8;$ 16587,20;BUJIAS DE ENCENDIDO IRIDIO PLATINO;16;FERRAZZI;BUJIAS
LSPR6A10EG;BUJÍA DE ENCENDIDO VW UP 1.0 3 CILINDROS;$ 4914,73;BUJIAS DE ENCENDIDO COBRE;43;LUCAS;BUJIAS
GR8CC;BUJÍA FERRAZZI COBRE FIAT ARGO CRONOS 1.3 FIREFLY;$ 8123,60;BUJIAS DE ENCENDIDO COBRE;176;FERRAZZI;BUJIAS
ZR5CC;BUJÍA FERRAZZI COBRE VW GOL FIAT FIRE RENAULT K7M BKR5E;$ 3384,01;BUJIAS DE ENCENDIDO COBRE;-8;FERRAZZI;BUJIAS
FI731;BULBO DE ELECTROVENTILADOR 88°/79°;$ 7782,59;BULBO ELECTROVENTILADOR;50;FISPA;BULBOS
FI714;BULBO ELECTROVENT. FORD/ VW         90-95/90-102;$ 12579,68;BULBO ELECTROVENTILADOR;17;FISPA;BULBOS
FI730;BULBO ELECTROVENT. P504/505 D      TEMP: 68º-82º;$ 7513,88;BULBO ELECTROVENTILADOR;31;FISPA;BULBOS
FI729;BULBO ELECTROVENTILADOR RENAULT PEUGEOT 92º 82º;$ 8620,90;BULBO ELECTROVENTILADOR;15;FISPA;BULBOS
FI342;BULBO PRESION ACEITE  CHRYSLER / DODGE 300 3.5 99<2010 / AVENGER 96<1999 / CARAVAN 94<2007;$ 23238,79;BULBO PRESION DE ACEITE;0;FISPA;BULBOS
FI300;BULBO PRESION ACEITE  FIAT 147 - DUCATO 1.9D/TD 2.5D/TD - DUNA - FIORINO 1.7D - UNO 1.0 1.3  0.3BAR;$ 3706,17;BULBO PRESION DE ACEITE;6;FISPA;BULBOS
FI301;BULBO PRESION ACEITE A ROMEO - FIAT - CHEVROLET - CITRÖEN -PEUGEOT MOTOR 1.4 - 1.6  0.35BAR;$ 4512,29;BULBO PRESION DE ACEITE;40;FISPA;BULBOS
FI340;BULBO PRESION ACEITE AUDI A3  VW GOLF V / PASSAT VI 2.0 FSI / TOURAN 2.0 FSI / VENTO 2.– 2.0 TFSI;$ 6062,62;BULBO PRESION DE ACEITE;0;FISPA;BULBOS
FI325;BULBO PRESION ACEITE AUDI A3 -  A4 - A6 - TT - VW BORA - CADDY - GOLF IV - PASSAT - 1.4BAR;$ 5390,23;BULBO PRESION DE ACEITE;0;FISPA;BULBOS
FI324;BULBO PRESION ACEITE AUDI A3 - A4 - A6 - TT -VW  BORA - CADDY - GOLF IV - PASSAT/POLO  0.9BAR;$ 5133,91;BULBO PRESION DE ACEITE;23;FISPA;BULBOS
FI323;BULBO PRESION ACEITE AUDI A3 -VW BORA - GOLF 2.8 24V - GOLF IV 1.6 1.9TDI 2.0  POLO 0.25 BAR;$ 5133,91;BULBO PRESION DE ACEITE;0;FISPA;BULBOS
FI322;BULBO PRESION ACEITE AUDI A3 1.9TDI VW BORA - GOLF - FOX /PASSAT -0,7BAR - TODOS TDI - SDI;$ 7427,20;BULBO PRESION DE ACEITE;0;FISPA;BULBOS
FI327;BULBO PRESION ACEITE AUDI A4 - A6 - VW BORA - CADDY - GOLF - FOX - POLO - 0.5BAR;$ 6567,83;BULBO PRESION DE ACEITE;38;FISPA;BULBOS
FI312;BULBO PRESION ACEITE BERLINGO P306/405/406 - PARTNER/BOXER - LAGUNA 3.0I DUCATO - 0.5BAR;$ 4597,73;BULBO PRESION DE ACEITE;0;FISPA;BULBOS
FI338;BULBO PRESION ACEITE BMW SERIE 1/3/5/6/7/ X3/X5/X6/Z3/Z4;$ 4383,51;BULBO PRESION DE ACEITE;0;FISPA;BULBOS
FI344;BULBO PRESION ACEITE CHEVROLET ASTRA G 2 VOLUMI 1.2 16V 09/00  - ASTRA G STATION WAGON 1.4;$ 5192,11;BULBO PRESION DE ACEITE;0;FISPA;BULBOS
FI320;BULBO PRESION ACEITE CITROEN C3 1.4 1.6 - P306 1.6 2.0 2.0HDI - 307 - 406 - 407 - 607  PARTNER;$ 6895,98;BULBO PRESION DE ACEITE;6;FISPA;BULBOS
FI341;BULBO PRESION ACEITE CLIO II 1.2 16V / KANGOO 1.2 16V / LOGAN 1.2 16V / SANDERO 1.2 16V;$ 4409,51;BULBO PRESION DE ACEITE;0;FISPA;BULBOS
FI336;BULBO PRESION ACEITE DAIHATSU APPLAUSE/CHARADE MAZDA 626/929 TOYOTA COROLLA/HILUX;$ 4411,99;BULBO PRESION DE ACEITE;0;FISPA;BULBOS
FI319;BULBO PRESION ACEITE DUCATO 1.9TD 2.5TD - FIORINO 1.7D CONTACTO DE PLATA - 0.3BAR;$ 6463,82;BULBO PRESION DE ACEITE;0;FISPA;BULBOS
FI308;BULBO PRESION ACEITE ESCORT GOL/SAVEIRO/POINTER/POLO TODOS MOTOR AUDI 1.8/2.0 - 0.30BAR;$ 3584,82;BULBO PRESION DE ACEITE;17;FISPA;BULBOS
FI329;BULBO PRESION ACEITE ESCORT/FOCUS 1.6/1.8/ 2.0I 16V KA/TRANSIT P BOXER  ZETEC ROCAM - 0.4BAR;$ 4966,74;BULBO PRESION DE ACEITE;0;FISPA;BULBOS
FI313;BULBO PRESION ACEITE FIAT PALIO - SIENA 0.5BAR;$ 4512,29;BULBO PRESION DE ACEITE;34;FISPA;BULBOS
FI302;BULBO PRESION ACEITE FIAT UNO - 600 - 1500 - 1600 - SEAT IBIZA 0.3BAR;$ 4411,99;BULBO PRESION DE ACEITE;28;FISPA;BULBOS
FI343;BULBO PRESION ACEITE FORD ECOSPORT 1.6 / ESCORT 1.6 / FIESTA 1.6 / FOCUS 1.6 / KA 1.6 TODOS;$ 12749,32;BULBO PRESION DE ACEITE;0;FISPA;BULBOS
FI315;BULBO PRESION ACEITE FORD ESCORT- FIESTA - FOCUS- KA - MONDEO - ORION - SIERRA -  0.3BAR;$ 5463,29;BULBO PRESION DE ACEITE;0;FISPA;BULBOS
FI330;BULBO PRESION ACEITE FORD FIESTA - FOCUS - MONDEO 1.8 / 2.0 16V - TRANSIT TDCI 0.25BAR;$ 4522,20;BULBO PRESION DE ACEITE;22;FISPA;BULBOS
FI331;BULBO PRESION ACEITE FORD MONDEO 2.0 16V - TRANSIT 2.4 16V - 0.6BAR;$ 4636,12;BULBO PRESION DE ACEITE;8;FISPA;BULBOS
FI333;BULBO PRESION ACEITE FORD RANGER 2.5D/TD - HONDA ACCORD 1.6 2.2 - CIVIC - PRELUDE 1.8 2.2;$ 4383,51;BULBO PRESION DE ACEITE;0;FISPA;BULBOS
